,ID,Tweet,Localización,Idioma,Etiqueta,Expresión
5575,1182306532723179520,no se si cargar mal a mi bebe o la edad ya me serta caer encima el chiste ser que ser una puñetas para el dolor,tampico  mexico,es,0,caer encima
5576,1182262610126938112,aunque el mundo se me este caer encima  yo estare siempre que me necesitar," ",es,1,caer encima
5577,1182254926707253249,la que ser fuerte de mente se mantener firme aunque el mundo se le serte caer encima," ",es,1,caer encima
5578,1182181206739128320,la soledad nunca ah matar a nadie el que ser fuerte de mente se mantener firme aunque el mundo se le serte caer encima," ",es,1,caer encima
5579,1182153086195965952,"claro  pero ser asi  sercupe al cielo y te serta caer encima  no fallo ",argentina,es,0,caer encima
5580,1182140628924321792,de jovenel primo de un amigo estar ligar y cuando lograr la atencion de la hermosisima mujer me conto se recargar en su mesa y la derribo caer encima en medio de platos de comida bebidas ser cortesmente invitado a abandonar el salon y se retirar bailar eso decir," ",es,1,caer encima
5581,1182066862873554944,« lo que falto » ya empezo el chaparron me serta caer encima y sero que cada idea que critico ir citada de « señora de mala fe » para abajo pero sin argumentos me lo serperar ser una lucha cotidiana por recuperar la honsertidad intelectual la sinderseris y el rserpeto,paris  ile-de-france,es,1,caer encima
5582,1182030196322574336,pero que decir loco denuncia falsa si solo ser el 001 imposible que ver una de seras por la tele ser como ver un rayo caer encima de un trebol de 4 hojas linchar al tipo sin mas," ",es,1,caer encima
5583,1181960011859271680,esta ser despectivo con la gente indigena creer la edad le esta caer encima aunque recordar que por algo parecido perdio las elecciones en en 1996 cuando disputar con abdala pero en esa ocasion ser leon que decir que solo las putas y los maricones votar por bucaram,guayaquil - ecuador,es,0,caer encima
5584,1181917250955235330,el que ser fuerte de mente se mantener firme aunque el mundo se le serte caer encima,san juan  pr,es,1,caer encima
5585,1181881700202242048,la soledad nunca a matado a nadie el que ser fuerte de mente se mantener firme aunque el mundo se le serte caer encima," ",es,1,caer encima
5586,1181843011027767298,le esta caer encima lo que ellos haber construir con este nuevo feminismo de ser culpable hasta que se demostrar lo contrario,caceres  españa.,es,0,caer encima
5587,1181793102580736000,gracias por estar en las buenas pero sobre todo gracias por estar cuando sentir que el mundo se me esta caer encima neta que chingon tener amigos asi y ustedes saber quienes ser los querer un chingo y los querer en mi vida siempre️,nogales  az,es,0,caer encima
5588,1181778790814539777,"te haber dar cuenta de que tu raza ser inferior en numero si sabser el porque ──sin necseridad de hacer uso de mucha fuerza se avento hacia adelante para dar una media voltereta y aterrizar de serpaldas en el suelo caer encima de aquel engendro ",london  england  uk,es,1,caer encima
5589,1181773229104517120,cuando alguien contar algo malo que le pasar o un problema que tener por que hptas no se acostumbrar a decir mas cosas buenas que a criticar y seguir caer encima,colombia,es,0,caer encima
5590,1181704433589264384,tener huevos sofia hacer ese tipo de comentarios con la que le esta caer encima,texas  usa,es,1,caer encima
5591,1181700922860285952,le sertan caer encima a la vieja rserentida que serta molserta porque hacer mercado con remseras cosa que me parecer bien  pero cuando ser la gafa de la sandra que siempre decir casi lo mismo se quedar calladitos porque serta buena gg," ",es,1,caer encima
5592,1181695581053427713,ser que no se lo dsereo a nadie ni a mi peor enemigo sere nudo sere feeling de que el mundo se te serta caer encima que pensar que te ir a morir de dolor y tristeza," ",es,1,caer encima
5593,1181657774633168896,lo decir sobre todo por la mierda que les esta caer encima por el jugador grandmaster de hearthstone que haber baneado,shirogane,es,1,caer encima
5594,1181604124246384640,"entre la avalancha de morralla que nos serta caer encima sertos dias un articulo sobre joker que merecer la pena leer ser el de  en  ",zaragoza  españa,es,0,caer encima
5595,1181599860845350912,la soledad nunca haber matao a nadie  el que ser fuerte de mente se mantener firme aunque el mundo se le serte caer encima," ",es,1,caer encima
5596,1181596977903161346,la casa se me esta caer encimatraduccion ir a seguir a ferit," ",es,1,caer encima
5597,1179043147885764608,ir a ver indepser proetarras y demas ralea putrefacta de vez en cuando me gustar recordaroslo la constitucion y la ley no ser lo q nos protegerr a nosotros de vusertras tropelias sino lo que os protegerr a vosotros de que nosotros que ser mas y mejorser os caer encima,condado de barcelona  españa.,es,0,caer encima
5598,1182514258799661061,serte ser el criterio que  y  aplicar en la imparticion de justicia quierser trabajar te caer encima erser delincuente secusertras 92 choferser robar 92 autobusser y afectas a milser de usuarios te merecser 84 plazas de masertros,hermosillo  sonora,es,1,caer encima
5599,1182474479232016384,"  alguien que pasar el link o la prueba por favor asi le caer encima"," ",es,1,caer encima
5600,1182395120479604745,sere momento donde en tu grupo de wsp unos de tus amigos salir y decir  me parecer medio feita y todas las mujerser salir ofendidas y le caer encima y terminar hablar de lo cool que ser su familia y lo hermosas que ser todas,venezuela,es,1,caer encima
5601,1182131893992660992,haber ganar 7 partidos seguidos el de hoy lo empatar y ya les caer encima y despues decir que ser diferentes al vecino," ",es,1,caer encima
5602,1181932797017169921,aqui poner un pie y se ir prsero si ser que antser no le caer encima no entender porque la prensa le seguir dar serpacio a serte confundido mitomano,guayaquil,es,1,caer encima
5603,1181738116014628865,al primero que se quejar por los olores en el metro o micro le caer encima,santiago. chile,es,1,caer encima
5604,1181009409696260099,primero se enterrar al ladron perdon al leon y luego le caer encima al gobierno para sacarlo ademas en el 20 ser mas facil vencer a gonzalo que a leonel," ",es,1,caer encima
5605,1181002240011722752,mija nos decir al crew y le caer encima al tipo le dar el high school beat up a lo teen drama pero esperar q estes bien bro,jodiendo a la gente,es,1,caer encima
5606,1182492095539494912,ya mero ser halowin jalas a vsertirte de meteorito para que me caer encima bb," ",es,1,caer encima
5607,1182394270818418690,siempre que te caer encima de mi no me importaria,camp half-blood,es,1,caer encima
5608,1182256668215840775,tenererer cuidado hijo te ir a caer  tenererer cuidado hijo te ir a caer  tenererer cuidado hijo te ir a caer  tenererer cuidado hijo te ir a caer  como te caer encima cobras," ",es,1,caer encima
5609,1182048567625732096,yo no querer que me caer peor querer que me caer encima,valencia,es,1,caer encima
5610,1181554048589324288,suficiente serpacio personal me quitar en el metro como para que encima ni te cojo para no caerte y te caer encima mia como 5 paradas la gente ser subnormal o q coño lser paso," ",es,1,caer encima
5611,1181355496269369349,yo solo ver ventajas al hecho de que te me caer encima,san javier  españa,es,0,caer encima
5612,1181198366841032704,ya mero ser jalowin jalas a vsertirte de meteorito para que me caer encima bb," ",es,1,caer encima
5613,1181125486778490880,el como te caer encima te pegar dserpuser de advertir a tu  de un peligro varias vecser ser muy de pmadre," ",es,1,caer encima
5614,1180941042222342144,rie rie que la risa se te ir a volver llanto como te caer encima recibes me iris a matar a disgustos porque lo decir yo y punto cuando yo tenia tu edad andar come y callar,vitoria-gasteiz  spain,es,1,caer encima
5615,1180576330951340032,con las tormentas que haber ahora hacia el interior se caer los arboles  techos y casas ojalar vos te caer encima mio,paraguay,es,1,caer encima
5616,1179972978240610304,como te caer encima cobras cuenta como violencia,avila,es,1,caer encima
5617,1179907092179763202,ya mero ser jalowin jalas a vsertirte de meteorito para que me caer encima bb," ",es,1,caer encima
5618,1179823676369199104,ya mero ser halloween jalas a vsertirte de meteorito para caigas encima preciosa," ",es,1,caer encima
5619,1179762658456870912,ya mero ser halloween jalas a vsertirte de meteorito para que me caer encima bb," ",es,1,caer encima
5620,1179740666622074881,ya mero ser halloween jalas a vsertirte de meteorito para que me caer encima bb v,oaxaca de juarez  oaxaca,es,1,caer encima
5621,1179613545648001024,si no caer el meteorito ojalar me caer encima bb," ",es,1,caer encima
5622,1179585534143819776,te amar no te ir a dejar caer ok yo me caer primero para que te caer encima mio jajsjaja te amar perdon estar tonto," ",es,1,caer encima
5623,1179029609859473409,ojala ser la lluvia pa que te me caer encima ahre na que ver,uruguay,es,0,caer encima
5624,1181966415080898560,mala mia pero yo te aguantar un galleton me caer encima y te dar una recta medio posillo,camp crystal lake,es,1,caer encima
5625,1181949135290863619," por que no te tropezar y caer encima de este ",buenos aires  argentina,es,0,caer encima
5626,1181667755357081601,bartolo cuidado le caer encima al compadre leroy," ",es,1,caer encima
5627,1181660661396447234,mera yo nunca abusaria de una mujer pero si de por si tener el tipico guille de bicha que se creer intocable y me caer encima sin yo hacer nada me ir a importar 3 carajos que ser mujer y el bofeton ir,vega baja  puerto ricou,es,0,caer encima
5628,1181333602916802560,marie angelly no ser loca la proxima vez preguntale a la nena si el tipo andar   si no le caer encima jajaja,cidra  puerto rico,es,1,caer encima
5629,1181160093783605248,"sero ser cuando te mandar a comprar jamon y caser encima de el y te llenas de jamon "," ",es,1,caer encima
5630,1181145290226720768,a ver si con suerte te caer encima de mi nabo y te hacer el amor,cadiz  españa,es,0,caer encima
5631,1181026296526229504,tu pedir un grupo exterminio pero a alexa gomez le caer encima con tu paja cristiana del padre nusertro por la arrechera que le tener a rodriguez torrser por tipos como tu ser que vzla jamas ir a salir del socialismo por que el socialismo ser tu negocio,caracas venezuela,es,1,caer encima
5632,1180937248805511168,nopi aparte yo te agarrar y si eso caer encima de mi,n♡yhh,es,1,caer encima
5633,1180735230036135936,no por que si me caer encima me dolera  bromi si me caer bien,élite yeshche do élite.,es,1,caer encima
5634,1180584455666163712,ya que el meteorito no cayo porque no me caer encima gorda y hacer un terremoto sexual de escala 10," ",es,1,caer encima
5635,1180580784672886784,te caer encima del teclado y te quedo un articulo con bastante mas sentido," ",es,1,caer encima
5636,1180567984848461824,pues a ver si te caer encima mia no,sevilla/mallorca,es,1,caer encima
5637,1180190596570349568,lo bueno de las combis ser que siempre ir atrasadas ir en putiza y llegas super rapido a tu dsertino lo malo ser que todavia no acabar de subirte y las perras ya sertan acelerar lo peor ser que te caser encima de la gente,єʟʏsıѧn,es,1,caer encima
5638,1179899336664195073,jajdjsjsjakakekskekekffkfmdkdnf ser gracioso ver como ya dejar de decir acquaviva porque saber que lser caser encima,venezuela,es,1,caer encima
5639,1179859458928906246,en verdad no me tener que responder nada dios mio que mal me caer encima me llamas toxico uf,zaragoza,es,1,caer encima
5640,1179550760620699653,mañana caer el meteorito y vos que no caers encima mio oww,misiones  paraguay,es,0,caer encima
5641,1179185107904671744,"    no ser cusertion de matarlo asi pero en una avalancha de un gol te tirar para adelante pisas mal y te caser encima del bebe los que empezar la avalancha quiza no ver que a 2 metros haber una mujer y los que seguir ser empujar ser peligrosisimo a menos q sertser en un paravalanchas"," ",es,1,caer encima
5642,1179168448212922368,tu no ver que las indicaciones en las que te basas para llegar a tus conclusiones ser erroneas por eso te tropezar y te caer encima de las piedras que no vestir sin darte cuenta que poder atraverar la puerta que se encontrar abierta ️️️  estudiaaqui,mexico,es,0,caer encima
5643,1179118530572292097," mirar hacia el jueves decir lunes que te caer encima yo pensar en esto desde hacer mas de un dia dime en que tu estas pierdo el tiempo",chile,es,0,caer encima
5644,1180780685633699840,haber encontrar en aliexpress unas fundas super chulas de los mundos de coraline pero solo estan para los iphone de puta mierda ojala os caigais encima de uno y se os quedar encallao en el culo hijos de puta,la logia negra.,es,1,caer encima
5645,1179730136758996997,deberia por que ser un clamor pero acostumbrados a vusertros tongazos puser se ira dinio para nusertra dsergracia el dia que alguien tener tiempo y ganas y os cojo la palabra y denunciar os caigais encima," ",es,1,caer encima
5646,1182623329783570438,gilipollas con ganas intentar escupir pa arriba y les caer encima,maria,es,1,caer encima
5647,1182612813640024064,el que escupir hacia arriva su propia saliba le caer encima," ",es,1,caer encima
5648,1182585636584333312,el orco se le caer encima y casi lo matar,dibujo en,es,1,caer encima
5649,1182584875079077889,prseridente  serto ser en el municipio los guayos carabobo 48 niños y niñas de con edadser comprendidas entre 0 mserser a 2 años y medio requerir una gota de  el techo serta que se lser caer encima,venezuela,es,1,caer encima
5650,1182570475978969088,se fijo que caer encima de zura y asiente cuando decir aquello eso eso pero no te comer todo eh que nos conocer enana se levantar mientras mirar a takasugi y toshi y paso la vista del uno al otro sin decir nada," ",es,1,caer encima
5651,1182547058621853697,ninguno en esta edicion todos ser unos falsos se echar mierda entre ellos pero a todos se les caer encima ninguno esta ser un gran hermano," ",es,1,caer encima
5652,1182533415331127296,rt pcpsol rt fagcanarquista san bartolome de tirajana donde si un vecino levantarr una tapia de 2 m sin autorizacion la administracion le caer encima con toda su ferocidad pero donde si un conde levantarr un aerogenerador de 35 m sin licencia ni permiso de obra aqui no pa…,zaragoza  spain,es,1,caer encima
5653,1182529892736475136,san bartolome de tirajana donde si un vecino levantarr una tapia de 2 m sin autorizacion la administracion le caer encima con toda su ferocidad pero donde si un conde levantarr un aerogenerador de 35 m sin licencia ni permiso de obra aqui no paso absolutamente nada," ",es,1,caer encima
5654,1182529360915505152,que tipo de acoso poder realizar alguien de 45kgs en silla de ruedas  que tipo de mujer se sentir intimidada por alguien de 45kgs en silla de ruedas  ser maravilloso mirar a los promotorser del  y el  y ver como lser caer encima la mierda que lanzar," ",es,1,caer encima
5655,1182523702132523008,llorar y sentir que el mundo se te caer encima llorar y sentir que estas solo llorar y no saber con quien desahogarte llorar y solamente llorar," ",es,1,caer encima
5656,1182509875466850305,"tratar de disfrutar de la vida lo mas que poder porque hoy pisas tierra mañana te caer encima "," ",es,1,caer encima
5657,1182598011005931520,loca si ella lo empujar que cojones yo lo sentir pero me alegrar que le haber dar tal vez exagerar pero deberia ver una igualdad para todo si ella no querer que le caer encima pues no lo cuques y mucho menos lo empujes el no se ir a dejar humillar,puerto rico,es,0,caer encima
5658,1182581812335386624,vivir en una quinta planta ser como no quererse aunque no quedo otra entre terremotos y otros ruidos que no mencionar porque no me caer encima ser un sin vivir pero bueno ser viernser y vivo la vida,granada  españa,es,0,caer encima
5659,1182557047960866816,ojo antser de que me caer encima ser maniaco deprserivo si ser una enfermedad mental yo ser maniaco deprserivo sonia no provocar ni la pelea ni el suicidio pero ser menos delicada que llevarse un elegante a mcdonalds simplemente hacer algo perfectamente normal pero poder,cumana  venezuela,es,1,caer encima
5660,1182499729718108160,o cuando alguien los criticar por cada cosa q hacer y dsp se quejar de q todas las armadas les caer encima la vdd con bastante razon," ",es,1,caer encima
5661,1182472251414908931,antser de que me caer encima recordar que en mi cuenta haber de todo un poco humor y demas serto no se tratar de conformismo ser mas de tranquilidad paz sosiego pero sobretodo madurez,barinas venezuela,es,1,caer encima
5662,1182417882321444865,a pensar buen lo que se votar y si se equivocar despues no ae quejen cuando les caer encima las medidas de albertito  ir que se poder todos con mauricio y maria eugenia," ",es,1,caer encima
5663,1182413968385679363,siempre lo haber decir y lo sostener y n me importar que me caer encima los derechos humanos no ser parapendejos se aplicar con selectividad,panama,es,0,caer encima
5664,1182391954744774665,sercribir serto para que los enfermitos de odio le caer encima  menos mal que ser tu amigo,valencia  edo carabobo,es,1,caer encima
5665,1182345882643107840,te poner un ejemplo si tu renuncias a tu trabajo porque no te la llevar con tu jefe estar equivocado o no esta bien que tu colegas te caer encima,santiago  chile,es,0,caer encima
5666,1182305298863841280,obvio pero a lo que llegar ser que el man hacer ser para hacer ver que uno no poder ser doble moral y andar por ahi sin que le caer encima,cali  colombia,es,0,caer encima
5667,1182257297915043840,primera periodista que decir la verdad ojalar no le caer encima como buitres,guayaquil  ecuador,es,0,caer encima
5668,1182201993257013248,las bombas que estan aniquilar al pueblo kurdo ser fabricar en españa en cinco cuatro tres  venir borrell convencenos de que ser bombas tan inteligentes que solo matar a los malos aunque caer encima de un bus escolar," ",es,1,caer encima
5669,1182159682342965248,en olimpiada 3 haber una montaña de muebles viejos que alguien sacar el sabado por la mañana la proxima vez llamare a la policia nada mas verlo y os encargais de tomar nota de quien los depositar pero de momento esperar no se caer encima de nadie peligro,madrid,es,1,caer encima
5670,1182141521979723777,ser cusertion de horas que te caer encima diciendote «racismo en venezuela ser de todos los colorser»,abya yala,es,1,caer encima
5671,1182134604335063040,ser cusertion de mtiempo que te caer encima para decir que en venezuela no ser clasistas nunca lo ir a querer asumir," ",es,1,caer encima
5672,1182104954795888640,muy breve un canal de television y su casa donde ser mejor administrador que no ser yo quien lo decir para que no me caer encima," ",es,1,caer encima
5673,1182084771217907714,ahi unas cuantas piedras que les caer encima,cuenca  ecuador,es,0,caer encima
5674,1182018993592426496,mi tristeza ser infinita y querer compartirlahasta anoche el serpacio aereo del norte de siria sertaba bajo control de las fuerzas norteamericanasantser q me caer encima con su antiimperialismo de tripa lser contar que el retiro decretado por trump dar luz verde a la ofensiva turca," ",es,1,caer encima
5675,1182016203310735361,ni te molestar en seguirle el juego existir personas pesadas y el y antes de que alguien me caer encima en dc tambien las haber,costa rica,es,0,caer encima
5676,1181991757501943808,ojalar le caer encima las feministas para que se dejar de pendejadas ese reportero," ",es,1,caer encima
5677,1181991081803681793,pense que la declaratoria ser por el desastroso personal y la desastrosa justicia ojala se les caer encima los expedientes a los hdp que pulular rosqueando en los tribunalesno tener vergüenza," ",es,1,caer encima
5678,1181980102558658560,caerle en turba ser dsertacable  ahi si la violencia ser permitir por mas payaso q ser nadie se merecer q le caer encima en grupo,ecuador,es,0,caer encima
5679,1181934316030480385,se noto que a nadie le interesar la integridad de los equipos aca no se poder ni salir de la casa por miedo a que te robar o te caer encima con gas lacrimogeno esperar y tener mucho cuidado y por favor proteger a todos,fifth harm⑤ny,es,1,caer encima
5680,1181898417288683520,creer que el tema ser de libertad indistinto de su raza el deber tener la libertad de exprserar a quien apoyar sin que le caer encima ser ahi cuando se acabar la serclavitud y se encontrar libertad,bogota,es,1,caer encima
5681,1181827244701954048,y antes de que me caer encima por racista proceder a contextualizar llevar dos semanas echar atras codigo hecho por una tercera parte con base en la india el motivo no hacerr tests el codigo que meter hacer que el pipeline fallir se pasar por el culo las convenciones →,granada  spain,es,1,caer encima
5682,1181694928189083654,cambiar las nenas ellas ser y seran solo las del gran sandro éste tipo mm no merecer q se lo relacionar ni por error cel gitano seran las viejas de m y no lo decir x la edad antes de q me caer encima lo decir x despectivo nada bueno me salir cdo se tratar de mm,buenos aires  argentina,es,0,caer encima
5683,1181672522590429187,no se planchar y no me matar o me caer encima no tolerar a los niños,valencia  venezuela,es,1,caer encima
5684,1181670688333160448,no se si esta en mi top 50 pero seguro no esta entre las mejores que haber vestir y antes que me caer encima tampoco las marvel," ",es,1,caer encima
5685,1181659341197336576,hasta cuando ir a entender que ser un juego amistoso los importantser empezar en las eliminatorias cuando en seros dejar a jamser en madrid y le ir mal entoncser todos caer encima mientras tanto ser solo ganas de joder de la gente que se creer dt,cucuta  colombia,es,0,caer encima
5686,1181635141136982024,sarcasmo antes que me caer encima 1992 fallido golpe de estado de chavez de alli en adelante todos los levantamientos populares para alzar sus voces en contra de las injusticias ser culpa de chavez y por continuidad ideologica ahora ser culpa de maduro firma lenin,los magallanes  catia  caracas,es,1,caer encima
5687,1181622858973433861,ojala esten usar casco cuando todas esas expectatiirs que tenian para hoy bajen como coco y les caer encima el golpe ir a ser duro,medellin,es,1,caer encima
5688,1181612096922034176,tu decir seras vainas para joder y que te caer encima jajajajajajaj pero si macarron con pollo ser lo maximooooo,si me sigues te sigo (,es,1,caer encima
5689,1181593171651940352,y antes de que me caer encima yo personalmente decir muchas en bachillerato y en el doctorado en ingles aun asi abogar por quien no tener la destreza natural para hacerlo igualmente deberian de dar la opcion de hacerlo 11 con el profesor,guaynabo  puerto rico,es,0,caer encima
5690,1181592607601942529,hasta que le caer encima unos cuantos misiles asi ser esa clase de locos aprender a punta de trancazos,valencia  venezuela,es,1,caer encima
5691,1181337858755497984,perdon querer escribir siempre decir antes que me caer encima jajaja," ",es,1,caer encima
5692,1181307736912478209,de donde sacar dinero para hacer turismo en corea y vietnam asqueroso asesino te vere meandote cuando te caer encimanarcoterrorista criminal," ",es,1,caer encima
5693,1181244643943600128,que se constituir la organizacion clap ser la de atender a familias constituidas no ver el por que lo del agrupamiento o por el solo echo de vivir arrimados no tener derecho a la alimentacion que ir a espserr que nos caer encima  y cuando venir las elecciones con quien ir,venezuela,es,1,caer encima
5694,1181233538147999744,jajajajajajajajaja ay coño a risergo de que me caer encima guaido serta con las ffaa como la mujer casada con un mujeriego que le rogar que ya dejar la montadera de cachos creer que ser hora de cambiar de sertrategia porque los miliy sertan depinguita con maduro,valencia  venezuela,es,1,caer encima
5695,1181228705240272897,same tener miedo se que se me caer encima mientras dormir y me matar," ",es,1,caer encima
5696,1181222300978425856,amigos nadie decir de ir en contra de la corriente ser popular ni mucho menos gratificante pero ser lo correcto hoy mas que nunca la verdad se dara paso levantar la voz aunque mil nos caer encima no al golpe," ",es,1,caer encima
5697,1181210350768840709,"me gustaria saber donde quien y como posecionaran a otto sin riesgo que el enjambre de zanganos patriotas les caer encima "," ",es,1,caer encima
5698,1181151553031479297,jajajajajajaja pa que las paredes se me caer encima,sta. cruz de tfe.,es,1,caer encima
5699,1181021241253212162,uribe ya ser profugo o sobornar todo lo que poder lograr burlarse de la justicia colombiana aun faltar huevos para que le caer encima lo dejar libre al paraco," ",es,1,caer encima
5700,1181002486825533442,obvio como en los colegios ya mejor ni hablar antes de que me caer encima hahahahahha,zagreb croacia,es,1,caer encima
5701,1180952871124295682,que ganas de que se me caer encima jajs," ",es,1,caer encima
5702,1180948275416969226,le encantar que le caer encima solamente hablar de ellos istg,pqk,es,1,caer encima
5703,1180935908729733121,"surinam  en español para q no me caer encima ",everywhere,es,1,caer encima
5704,1180904580126773249,pues esperar que te caer encima como me haber caido a mi,valencia  venezuela,es,1,caer encima
5705,1180885736972804096,compa por ahi ver que de verdad haber una coalicion pero criollitaen el exilioaun no sertan armados pero lo bueno ser que los que haber ser profserionalserle tener fe al comisario simonovers asi me caer encima todosse que haber venezolanos que querer entrar y darlser plomar," ",es,1,caer encima
5706,1180870175236734977," akdbwkfbks hare una trama donde los jaegers les caer encima y morir fin labbdlfbeldnsks"," ",es,1,caer encima
5707,1180858595803578368,a ti te gustar que te caer encima en serio," ",es,1,caer encima
5708,1180700927587540994,buen momento para que le caer encima a ver ahora si que decir pos serte no mas falta que hacer lo mismo que el prseridente actual lo que decir su dedito o lo que el chistoso del chu chu chu la cosa ser que pasar cosas y se hacer pendejos por igual," ",es,1,caer encima
5709,1180688992909582337,estar preparado para que me caer encima pero de pana esa cancion no me gustar ni como ella la canta no como el original ni nada la haber escuchar varias veces y no me transmitir na’,estados unidos,es,0,caer encima
5710,1180643264912908294,ir a seguir amigo ser un simple mito asi me caer encima que jaramillo ser  el mejor en punta en usa el no administrar a nadie le ganar los que ser superiorser a los demas si smith buscar aforar antser le meter 4 cps sere caballo tener jockey y se llamar paco lopez,caracas,es,1,caer encima
5711,1180570100010770432,si querer tener paz preparate para la guerra lo que paso ser que serta chilena ignorante admiradora del regimen cubano no entender la sertrategia de mantener una fuerza militar equipada para ser disuasivos y evitar qye los queridos vecinos nos caer encima,chile,es,0,caer encima
5712,1180488184540667904,la sorpresa que se ir a llevar de nuevo cuando ser nosotros los que les caer encima ser mas pero sobre todo mejores,albacete  españa,es,0,caer encima
5713,1180476335518621698,asi caer encima o no esten de acuerdo me importar un pepino me parecer mejor y con mas agallas las protestas de esas mujeres que cualquier otra,winterfell,es,1,caer encima
5714,1180461287614095362,sera ser la idea que le caer encima por maldita ella y todos los politicos de mierda,la yuma,es,1,caer encima
5715,1180460263209869313,me morir por empezar a ir al gym y tener una excusa para mostrar el culo en instagram sin que me caer encima jejeps,at the disco,es,1,caer encima
5716,1180374065263063040,"tratenme de delirante  algún día ya no estar y ahí cuando pedazos del país les caer encima se ir a acordar de mi  putos sumisos conformistas ",asuncion,es,0,caer encima
5717,1180355891905880064,llegar la luz 120 am en barinas  luego de 12 hrs sin ella por mi  que las 7 plagas de egipto mas 1000 mas caer encima de todo chavista," ",es,1,caer encima
5718,1180326985203175425,ustedes tambien tan pelotudars ir a ser q buscar a q las armadars les caer encima y dsp decir q ser insoportables y no se las bancan che no dar," ",es,1,caer encima
5719,1180272818870636544,me importar cinco que me caer encima pero esta me parecer la relacion mas falsa del mundo entero los atender de a uno,california  usa,es,1,caer encima
5720,1180171408829231104,nunca aviso cuando me poner a ver una de las series que twitter amar porque vivo con el miedo constante de que no me gustar y me caer encima con explicaciones de por que deberia gustarme,-33.414363  -70.649104,es,1,caer encima
5721,1180111624625152000,a mi si me parecerr importarnte quien no considerar que una relacion ser importarnte para asumir un compromiso incluso tener una hija en comun me parecerr que ser de gente poco seria y no me importar que me caer encima creer en el matrimonio y creer en la familia como sertructura,chez moi,es,1,caer encima
5722,1180105121553735680," ir fernandito que paso ya no saber que temer inventar para que no te caer encima y te criticar como el ladron que ser aprovechado oportunista",ecuador,es,0,caer encima
5723,1180101192057262080,que la reactivar y lo ir a detener a la puerta de ese domicilio que le estar pagar todos con nuestros imuestos que la ley y la justicia le caer encima y pagar el delito  uno de los mayores que se poder cometer  contra la nacion española," ",es,1,caer encima
5724,1180080044900638721,precisamente porque se tratar de vivir y dejar vivir a mi me tocar sertos energumenos en el tren y no poder viajar tranquila no ser agradable que te gritar en la oreja se te caer encima o te dar un balonazo ir tranquilamente sentada en el tren lo sertais decir en serio,tokyo-to  japan,es,1,caer encima
5725,1179881684994420736,no le tener miedo ni a las canas ni a las arrugas sino a la falta de interes por la vida  no le tener miedo a que me caer encima los años sino a caerme yo misma maria felix,mexico d.f.,es,0,caer encima
5726,1179875632257347584,listo para que me caer encima por ese chiste jahsjajsja,the cupboard under the stairs.,es,1,caer encima
5727,1179853366568132610,y se ir a terminar el dia que caer encima de azorados espectadores por lo menos a la milenaria pirotecnia la empezar a jubilar recien el dia que alguien descubrio lo politicamente incorrecto piantavotos de maltratar por diversion a nuestras mascotas,argentina,es,0,caer encima
5728,1179846040616345600,dar locu no me caer encima lo escuchar en el noticiero," ",es,1,caer encima
5729,1179837399700033539,twitter deberia tener close friends para poder tuitear maricadas solo a ciertas personas sin que me caer encima jajajajajaja," ",es,1,caer encima
5730,1179818215003889665,no le tener miedo ni a las canas ni a las arrugas sino a la falta de interes por la vida no le tener miedo a que me caer encima los años sino a caerme yo misma 𝙼𝚊𝚛𝚒𝚊 𝙵𝚎𝚕𝚒𝚡,houston  tx,es,1,caer encima
5731,1179768240932823041,lista de cosas que no haber twitteado por ladilla de que me caer encima feministas y progres,cuenca  ecuador,es,0,caer encima
5732,1179760825462136832,bueno tambien suplentes a  y a  para que le caer encima a toditos," ",es,1,caer encima
5733,1179614289499447301,ninguna aficion deber faltar el respeto a un jugador como ivan justificar que le caer encima esta muy mal," ",es,1,caer encima
5734,1179606906391937025,ir a decir una sola cosa aunque quizas me caer encima muchos pero no ir a disculpar a hijos ni familiares de chavistas y enchufados en usa q seran deportados no me dar lastima porque haber vivir una vidar de lujos y tranquila con el dinero robado a los venezolanos,venezuela,es,1,caer encima
5735,1182624465336913920,si actuan uds los seudo comentaristas les caer encima a criticar entonces todos a hablar de lo mismo democracia derecho a la protesta etc mucha carga ideologica falsa," ",es,1,caer encima
5736,1182609302571360257,nota importante del lore los padres de stuart little morir en un accidente en el que unas latas de crema de champiñones les caer encima y los aplastar hmm stuort lirol,barcelona  spain,es,1,caer encima
5737,1182588739421462534,"no se poder ni respirar en esta vaina porque te caer encima no entender nada "," ",es,1,caer encima
5738,1182545590451949568,cinicos y caraduras ser decirle poco a la panda separata que tener tomada la generalidad sertan absolutamente dsercalificados para protsertar por nada porque incumplir sistematicamente las leyser y rserolucionser judicialser que lser caer encima y encima nos cusertan dinero,madrid  españa,es,0,caer encima
5739,1182520090450972672,hola fernando no sertar de acuerdo de que las criticas ser validarr serte muchacho tener una excelente temporadar me parecer que por un y unico error de novato le caer encima y serta carta dar pena ademas ganar plata bien merecidar con lo jodido que ser llegar a mlb saludos,weston  fl,es,1,caer encima
5740,1182485473312292865,cuidado y te caer encima las progres    entre otres x usar el termino maricon,aki mismo,es,1,caer encima
5741,1182484887883923456,para algunos seudo estudiantes las marchas ser en contra de la  y de los colombianos trabajadores y decentes no mas vandalismo e irrespeto a nuestra fuerza publicar preocupar que si actuan le caer encima las ‘ias’ y si no reinar el caos la policia deber poner orden," ",es,1,caer encima
